"OBS"	"(YER_0/YER_0(-4)-1)*100"	"(YE_0/YE_0(-4)-1)*100"	"(PCR_0/PCR_0(-4)-1)*100"	"(ITR_0/ITR_0(-4)-1)*100"	"(MEITR_0/MEITR_0(-4)-1)*100"	"(GEITR_0/GEITR_0(-4)-1)*100"	"(GCR_0/GCR_0(-4)-1)*100"	"(XTR_0/XTR_0(-4)-1)*100"	"(MTR_0/MTR_0(-4)-1)*100"	"(XTR_0-MTR_0)/YER_0*100"	"(DIVR_0)/YER_0*100"	"(YFD_0/YFD_0(-4)-1)*100"	"(YED_0/YED_0(-4)-1)*100"	"(PCD_0/PCD_0(-4)-1)*100"	"(MTD_0/MTD_0(-4)-1)*100"	"(XTD_0/XTD_0(-4)-1)*100"	"(ITD_0/ITD_0(-4)-1)*100"	"(CPI_0/CPI_0(-4)-1)*100"	"(ULC_0/ULC_0(-4)-1)*100"	"(WRN_0/WRN_0(-4)-1)*100"	"(WR_0/WR_0(-4)-1)*100"	"(LN_0/LN_0(-4)-1)*100"	"(LPROD_0/LPROD_0(-4)-1)*100"	"100*LOG(YGA_0)"	"STN"	"100*UR_0"	"EUR_0"	"100*CAB_0/YE_0"	"(HDIR_0/HDIR_0(-4)-1)*100"	"(WHR_0/WHR_0(-4)-1)*100"	"(YET_0/YET_0(-4)-1)*100"
"2017Q1"	4.875172735093947	6.228923379539286	4.836113528169728	1.978716492257404	-1.241428874455563	16.82270266382839	1.663394640348081	11.97691932243179	9.967811404090332	4.441916604834657	2.273457658652737	0.2102259117690242	1.290820896061962	1.0898450960384	4.695513244402227	0.7167559027775772	0.8484032702011923	2.009748704540315	1.422716760682019	4.712728347875506	3.583825109629224	1.580057241960175	3.243860638200546	0.2742004191291395	1.73	5.23814548615504	4.3206	0.8926318859226107	4.890205998670649	5.864497303630656	3.095413126410418
"2017Q2"	4.423066440201051	6.225316600916164	4.917177523618621	2.62567743223272	-0.1370891061880153	14.11965803789652	2.157792917212609	5.830053387139134	8.368289336167734	3.241352123576275	2.928219392296593	1.056449705717655	1.72591192937992	1.445536918799162	1.383318009040879	3.530751874840243	-0.213522612105177	1.806816581145121	2.714940037704738	5.489317062657517	3.986158747520996	1.676731887340854	2.701045265600399	0.3085018349149025	1.73	5.14083577020456	4.2148	-0.05294762325206317	2.678135119931402	3.11933790583323	3.227583125353872
"2017Q3"	5.335256134754895	7.373020944327768	4.504718595915702	3.69524430046031	-0.02564914580961419	19.05766316524011	2.278263257945357	10.8194241929217	9.041652897626173	3.30145008754272	2.411808573422484	1.407759640128914	1.934551530368367	2.24588033838935	1.278851869531272	1.338845561754409	0.6898100577774846	1.908872355284386	3.18243668422149	7.13233600577472	4.779122299317429	1.45161397539848	3.828073312168301	0.596374073594833	1.73	4.697145917507299	4.2577	1.911400890457363	3.230540404408444	3.052665329529503	3.328551798538903
"2017Q4"	4.790589543524781	7.040482305113449	4.494368314728514	6.687501426284226	1.457771816961406	28.95626387581711	3.52287123950823	9.940520113142103	11.25882816473107	3.241087673130447	2.672890867063708	1.961634019694447	2.147037030127485	2.420810514056382	0.1859302563849807	0.1928927416206871	-0.196545814272131	2.313731442346256	3.294616213847679	7.428775312705382	4.889596922259964	0.7579551960231301	4.002298716420172	1.491440211627921	1.726666666666667	4.44974780244991	4.2322	0.5599229689193989	3.135685735329763	1.644970611756635	3.398870921566077
"2018Q1"	5.12357660144549	6.308454035549871	4.4233332341864	10.10596963056636	4.321103058584685	32.64919010572167	2.601367520143416	4.261872736323014	7.652268060140099	2.784702591242897	3.418003264882938	0.9403078218018779	1.127128159458213	1.91320679263538	-1.089135203787561	2.249295505347204	-0.06606607707106971	1.605274950724467	3.049121045629	7.877035961995804	5.8518707800993	0.4188896492125949	4.685061713655392	1.889499377186401	1.716666666666667	4.03260068107487	4.1792	1.152000416487082	2.899695200235208	3.488761824051401	3.439157391502601
"2018Q2"	5.572151794372093	6.273604785148246	4.585658027163397	8.107148590048396	3.630616970371103	24.40429955600638	3.601484650166875	9.449974857865051	8.577349584134964	3.777988689638875	2.346119128221299	0.6328204448691643	0.6644299456380454	1.71205990674177	2.323676357994464	-0.5057642164305265	1.689475304546195	1.80791188778775	2.811428603516464	8.040575566512743	6.221991438943908	0.4624761559572033	5.086153391722759	2.297919765508181	1.7	3.81514734632773	4.2623	0.1744781332038302	4.116640977798847	5.114004898878077	3.492634209930046
"2018Q3"	5.849815697388139	6.853393062167035	4.378864203282573	12.2859460031812	6.356308613134232	32.84351439143789	4.281416883976541	7.440336832707883	7.68019472634871	3.235427466341008	2.811851582329281	0.7409363036901873	0.9481144186857859	1.822124585042584	4.226350996083017	1.593112086814119	0.2181654001247368	2.011876377547606	2.333636062363542	7.764001750017302	5.835546242223644	0.5159082897838729	5.306530576460489	2.784398256978343	1.706666666666667	3.85376669129399	4.3032	0.5702583738146978	3.496993286603001	5.094109443060435	3.558949875274342
"2018Q4"	4.932664029466127	7.203233830601286	4.553040282072018	8.663209728661126	3.897099344229726	24.63022797958207	4.779786773233474	6.656920035052627	6.680168890906546	3.282910775301738	2.653197682631262	1.568451024893913	2.163835086182275	1.478182112675541	4.551368142615697	3.369531106922596	2.315266248410941	1.40656653237492	2.259214551488298	7.249054961967105	5.686811420098059	0.05059539455753992	4.879599782146138	2.733158989883663	1.72	3.79731268789141	4.2993	1.18843723074149	2.724688322919855	6.387389879081296	3.637751658851873
"2019Q1"	5.544897239566815	7.967608810821858	4.017482471242073	9.026070736970393	10.23417834040576	5.323564510619971	7.178743298245949	8.636327329512516	5.811453353844453	4.243682705814539	1.787465123861387	2.221436391174092	2.295432213795845	2.542096777230474	2.729616083742914	2.278559056950735	2.354433976821824	1.204488398929304	1.879940110761646	8.035308751891378	5.357031060711304	-0.468578893422833	6.041786670111216	3.625271827946481	1.72	3.68002450115412	4.3016	1.748546279505846	3.508589831856224	4.920210672373027	3.728686235606538
"2019Q2"	4.906670193346696	8.713356791099812	4.155685562883016	8.059731580721397	9.200244531833013	4.600951518740137	5.949240040970127	3.812750946577959	3.653084607965229	3.81767198134389	2.199333461628029	3.569265654393505	3.628641144301703	2.61673599843506	2.570978186991346	5.333931870648811	1.726296753772871	2.412921146828229	1.102986730223288	6.313168033014604	3.602172685200111	-0.2345816543050216	5.153340639375403	3.437864403142247	1.72	3.332695820137	4.2823	2.005873357669381	3.863855791743642	4.128918325896502	3.717582578747769
"2019Q3"	4.571763503410642	8.187203811371745	4.109282416524795	2.847434583511665	6.257144802382197	-6.616766909582649	6.509496616096366	5.611673971788456	3.480692619585191	4.325444305988517	1.855950111905391	4.051929010809707	3.457377199001987	2.244530434235625	1.424656295654581	2.560063340617025	2.84557142508115	2.720112295595301	2.514097267494608	7.266333016620696	4.911561098728012	-0.06109434578157602	4.635689993666214	3.711153567612068	1.72	3.14797977440884	4.3184	2.61937096378189	6.079546288259463	5.046691922257884	3.607115996973942
"2019Q4"	4.023817192059642	7.612753159329055	3.408746053871003	6.814032950205862	10.65541501126865	-3.914176962780302	4.810118986101064	2.974971511618318	0.05662992363186792	4.721795898527361	0.9871040464900751	4.54485146274175	3.450109853826122	2.948776182942603	0.2165688709881985	2.05302950164401	1.839377752938542	2.822431519783697	2.737360950201206	6.715281076821356	3.658620367847409	0.1462241062269776	3.871931388765515	3.334607738567996	1.71	3.02921236409786	4.2871	3.503591983987858	6.418858008440442	4.521620606682353	3.400044960727899
"2020Q1"	2.218517672453824	5.672404896871885	1.020998621999047	2.940975433235504	1.422343291689776	7.812147693649196	4.328091897336139	3.146912110409206	0.9373890133379303	5.397463792814385	1.510417919511161	4.424987954426984	3.378925172330871	3.516996148886431	1.511542918600761	1.375939944800764	1.563026051144178	4.669443525347194	3.439694325803844	4.908528798257894	1.344255244201698	0.7873463063087005	1.419991118523511	2.767394531450416	1.623333333333333	2.91239447618607	4.3241	4.172257553479898	5.932451042307663	7.145544379958091	3.099199311130985
"2020Q2"	-7.820906275788131	-5.03129547138601	-9.957007212679891	-10.48208420049647	-17.26465292840941	10.9915180452052	4.54356638293878	-13.36972784824722	-15.7574309046645	4.917627966254566	-0.1488967319407794	4.167120883494557	3.026294457557288	1.202684874105886	-0.975513136500028	2.805590026976934	1.031389489376622	3.228591416905324	12.35408892956014	4.608245505623865	3.365089212558381	-0.9953943527368225	-6.894135761087162	-7.568543946336324	0.5866666666666667	3.14738384010371	4.5027	6.702659036249839	8.335011794797364	11.04977749692511	2.904095121860206
"2020Q3"	-1.90953222826008	2.961932331812878	0.5423510384800601	-9.072360645529864	-12.37846597686455	1.369368622652556	3.709009852587641	2.385846000498382	2.02035229814399	4.706260538396268	0.2510336160458437	4.302802173707598	4.966297613554582	2.167186528907017	-1.331867924055785	3.035640355507918	1.47414075301302	3.02271708070232	5.337516051274394	3.844342542992241	1.641579915299607	-0.4990934474361053	-1.417513497807965	-0.9896594118941276	0.2366666666666667	3.35431562012864	4.4413	5.067113850117213	3.190803191594282	12.70798894631109	2.811613986433681
"2020Q4"	-2.559312879507736	2.751843078375793	-3.449689761362718	-13.65608001676069	-18.27867330036398	1.211449157446465	5.432720803022262	8.025623188638221	7.792785287622417	5.355316654138725	1.374053866310261	4.867668657786872	5.450655280495353	5.142932921071441	0.9910885962590044	3.912741901099692	2.104980217662855	2.817991917161144	4.893258049205151	1.758077461938257	-3.219289556697191	0.4428483079850443	-2.98892478465691	-2.038162834526251	0.2166666666666667	3.38458397026588	4.5051	4.778184210917665	-2.757132358168979	12.42977317307687	2.819144003363028
"2021Q1"	-1.094515447355193	4.632687692645931	-0.4234211499525853	3.45953219320807	6.14563452596677	-4.645773469118398	2.492577404099228	6.72418275007971	9.946002476393257	4.164550883301529	1.863272963779319	2.804122904078121	5.790581953978968	4.311806110613126	1.930594288872634	6.403681406754047	2.281793957771994	2.91874738897131	7.419469069769824	6.214685350259819	1.824222310587609	0.02736065825459377	-1.121569236883591	-1.215748855612388	0.21	3.58610485077085	4.5457	3.411670927532886	-0.7067387772181632	13.99233532520599	2.924542894939264
"2021Q2"	10.92838905661595	15.88262089749302	13.91021999351456	5.313294103411037	11.96318171299111	-10.38044065690202	2.430599274669776	29.02053199193597	35.10471007190572	3.146410687161423	2.525768161219951	3.139743170002518	4.46615323904922	5.373696799774663	7.538914470960578	6.821203630916206	1.843759182778926	4.560517750452187	-2.41006796091473	6.163690295789603	0.7497065396842251	1.969834687158589	8.785494648434167	-0.2311807088019989	0.21	3.43086481306952	4.5291	2.065510709304139	-2.991687677130717	8.052459388408661	3.080601094633884
"2021Q3"	5.52307232004503	10.75225415195746	4.678330845922685	7.161987711162454	9.884946603660039	-0.2716422497939797	1.742372264378411	8.689240961877086	14.60559460411868	1.851983615630938	5.934131482575359	5.193366226932516	4.95548671673729	4.309639054834169	12.03841042775451	9.105487380692656	4.40739063054747	5.500576378060407	1.722140626587532	5.501159769682418	1.142292050518834	1.743268276125143	3.715040914217171	1.152974357691084	0.22	3.19500732401737	4.5661	0.7078163240109753	1.049294495114084	5.789167592127176	3.286149448276476
"2021Q4"	7.627794469083993	15.36418251492795	7.009472918610915	11.76117062386541	16.17523797111482	0.2981826738446491	0.3836580766813258	6.607592556278563	13.30585882854614	1.829986522496349	6.156770731858888	7.260658177364943	7.188094937749678	6.482619910283827	15.30767076220247	10.8449785221941	5.942685407458437	8.442623099784608	1.921566646099149	7.695337969168059	1.138888261676874	1.857644293700766	7.12709410502177	1.833966542539833	1.51	2.9	4.6173	-1.413358588751459	4.054220334827674	1.508368333390808	3.539960865608416
"2022Q1"	5.969973820789964	13.86611229390931	7.353926275689204	-9.561389185929192	-12.32256888181078	-0.2866484581138362	2.717988173127872	5.153865644337374	7.956320818326845	2.634739780620873	4.502978006364353	8.892084396808976	7.4513336722553	8.933332152330276	16.5452471498385	9.368196933494644	6.948868669874075	9.81557823980317	3.500402823852511	7.668198113140012	-1.16139551481157	1.867884736590519	4.026832484876786	0.3255694470591907	3.800000000000001	2.84278	4.610000000000001	-0.16883182212071	2.1384211450858	1.586105756246536	4.349201166382688
"2022Q2"	4.784744396088758	14.57266213423609	6.04709001036059	8.707595607369845	8.585280880779678	9.068142695837178	1.764855832155332	5.024099682817451	6.099524213935026	2.56714136559603	2.982463214891647	8.855849321920939	9.340992486890176	11.88165680798674	13.886608802953	5.321338239947382	8.703850837008087	10.44411991677796	6.29232556571957	10.32053933105786	-1.395290436311025	0.9586621885352198	3.789776310100934	0.1796385532918161	4.5	2.99013	4.59	-0.6560389628125823	3.124117246263203	3.048220571392979	4.35515714469199
"2022Q3"	2.96888028226423	11.42840328318351	3.717061085488038	8.010729227632108	7.69308546550298	8.966163642012104	2.46679202465887	4.108055301938718	2.262819847251563	2.912308505385358	1.838244128331862	7.729483420250616	8.215664492340657	13.39027169173861	10.1347944498436	3.657011531468757	6.279519697801805	10.3234349310519	9.382707799449076	12.02910090873885	-1.20042179016645	0.5364553196983479	2.419425809352993	-0.1027828034309026	4.5	3.10171	4.57	-0.02802555484577415	-0.4635362245049457	2.488212802737833	4.270053796638251
"2022Q4"	1.511924469713422	8.022984002011157	6.019682681773064	5.84849164077601	6.485840969779177	3.9314991360764	3.069656077500271	1.634324558387679	-0.9963894121733374	3.35535908593473	0.845105748208719	5.999065608478227	6.414043593121654	8.719174331841128	5.769774463296073	2.146463753263483	5.538066053467605	8.567881212504581	10.58885839087784	12.70531909691746	3.666470425216484	-0.3943364243759739	0.5227946449463339	-0.7072450924994428	4.5	3.21244	4.57	0.8319427370155605	1.546259599300592	6.091155548268357	4.12461907334718
"2023Q1"	2.82746688140163	10.02759841098591	4.772016214434327	11.12075861374433	11.95350374491235	8.661254560172814	2.267508043541833	3.830121000414621	2.357681468504835	3.486608940866272	1.288330013518586	7.960338809885159	7.00214099779739	7.166351428107443	3.181493801314894	2.618990730007842	5.841723899372164	6.97394428649083	6.704763305856543	10.10817382327371	2.745106021490362	-0.3508901353348359	3.189585177533716	-0.2600378054305458	4.5	3.08344	4.57	1.302634736727723	1.245763656465293	1.094036410037091	3.431354913529661
"2023Q2"	3.515282344876192	10.48680103926103	3.806968081359607	3.932827290307928	4.158630635330529	3.270022165007025	3.907703427210762	4.715897781384459	2.934505985201064	3.592606552110548	1.651984664017357	7.696850988547288	6.734750735830031	6.647250340565414	2.156749035740857	3.495886077226351	6.141997804007215	6.243668869660368	5.175906407721942	8.994836968285824	2.201211057756325	-0.1116799731110008	3.630971700003394	0.2303345262433161	4.5	2.96831	4.57	1.677435776028592	1.581541162013056	1.528740845868737	3.462825312616302
"2023Q3"	3.426329046761545	9.35150946969825	2.915956183070256	-0.008520431804004414	-0.9435568733188071	2.771409141321857	3.087698443056919	4.723087520942593	3.082242750756659	3.863077589902901	1.840914897638726	6.640909636149139	5.728851015778402	6.244773835409489	2.17626677377738	3.724652583387211	5.780497077533631	5.901567299828159	4.079590158248858	7.667190955806413	1.338835985162534	-0.01987136720972282	3.446934485492537	-0.1785993938111022	4.5	2.9611	4.57	2.119018810904501	1.083390704935105	1.942935580399041	3.50479584654817
"2023Q4"	3.878323479251344	9.084926193166233	2.504499348040357	-2.549391069012175	-5.434834968009339	6.34337542507466	3.732002632113529	5.409074767432975	4.105865690768895	4.123944268833168	2.020365683882686	5.819547591858365	5.01222578407492	5.434777607891195	2.233599457998747	3.537823119960737	4.931006696213025	5.352887032141496	2.831777510489664	6.805378965257125	1.299982034810587	0.01362370141626545	3.86417330252864	-0.3565147593070874	4.5	3.00967	4.57	2.550068149721046	1.614722776487643	2.310540161075747	3.514625698589202
"2024Q1"	3.150473424045308	7.950200961959752	2.370024104772495	-2.065397362655108	-4.016306046576046	3.871204138782103	2.941236150149917	4.65347884943057	3.223177517795839	4.333778918127187	1.846351800740402	5.028903178875654	4.65311676317568	4.670366952556715	2.337305435177228	3.420722877160887	4.066310579173216	4.688593251221995	3.123763238540866	6.537769978318453	1.784091652201436	-0.1549281479668374	3.310555529308346	-0.5689353723628287	4.5	3.04343	4.57	2.910924435482991	2.246400679829441	2.948901235323453	3.469591838300556
"2024Q2"	2.593744018604194	6.875622998725972	2.168496556002775	-0.6157430207473058	-1.91198446931472	3.221935010828547	1.651400274232873	4.239744664626799	2.747233260260984	4.48724039022626	1.725349091417159	4.530524754891352	4.173650423961739	4.125968702624383	2.415245067709448	3.304969892436227	3.410886820867787	4.135990322326455	2.95146472758554	5.930254747096408	1.732831081631936	-0.29120566064188	2.893373523944764	-0.5676983621641589	4.5	3.06061	4.57	3.19560730006551	1.729195016635998	3.131661782422412	3.415738100940757
"2024Q3"	3.000887353748616	6.869962584297085	2.125506992550297	2.954639674702397	3.12289635782852	2.472326771697264	2.49162022866809	4.922521719222561	3.60157113341919	4.671744622789332	1.629773092417259	4.031421347578923	3.756346003644895	3.660276058403933	2.309805558227618	3.133128984265543	2.864422408852363	3.680783540605681	2.286304268519546	5.785551465259631	2.050166108690932	-0.4062801225942936	3.421040715264301	-0.4882701006996735	4.5	3.16463	4.57	3.518830673864024	2.246916022218515	3.421663362011107	3.32034840299098
"2024Q4"	3.396581741284654	6.696103475355231	2.204395836285777	8.223123906188491	10.92374654765111	0.8216906203412533	1.757264387051682	5.441969798730417	4.497363174303337	4.730355298350468	1.577010068789012	3.516144069835159	3.191139162723733	3.17320174689002	2.188866347064766	2.89857628865664	2.354045303848995	3.219577630104231	1.607019180049774	5.557234447523962	2.310686137811602	-0.4727616858109407	3.887728468274565	-0.2065631949481717	4.5	3.27763	4.57	3.702835265844686	2.710610580701012	3.619841529275059	3.241652579700882
"2025Q1"	3.17153511971624	6.727473219117996	2.256554997582283	5.311323170222981	6.754676411438409	1.252678592970113	2.088740251121912	5.066735524503385	4.064681962281735	4.971592939814681	1.557597926812284	3.59510619144412	3.44661079772508	2.861997607198852	2.043301435048606	2.881420904676713	2.162525924730718	2.935006817466701	2.08932298552218	5.812678681537564	2.868590279095939	-0.4589281710142723	3.647173795070691	-0.602571823004438	4.5	3.29889	4.57	4.161305549238513	3.027871797356552	3.996890946040699	3.206241467130377
"2025Q2"	3.163380536355653	6.802526885838245	2.313961486996519	4.679609258785522	6.088573799320351	0.715857399385067	2.338761384471755	4.936081443954343	4.172973577443351	4.990568185747227	1.592169116516486	3.65610727227621	3.527556047597935	2.865554367058865	2.28410892595543	3.024943670104951	2.166724283298627	2.940087422211612	2.337727191871464	6.006069404446812	3.053002197594457	-0.4065809266574738	3.584585335300283	-0.5847060791927259	4.5	3.26571	4.57	4.277564258536478	2.978251736934268	4.150982796945879	3.180924066139457
"2025Q3"	2.606847483018537	6.372154068484392	2.34218233149448	1.943795283074157	2.513177398436817	0.3021444818362973	1.423093097023753	4.289970519568143	3.470019798539004	5.210036035403554	1.558462188716743	3.786356689727755	3.669610976184368	3.025574787609298	2.362193648499789	3.125670113141332	2.289901694606611	3.096764352890657	2.897865531592991	5.873738017012742	2.764600772591241	-0.2772320898840941	2.892063706170989	-1.055854577837242	4.5	3.24497	4.57	4.648870558504536	2.754221750235453	4.254621220758503	3.190873579977405
"2025Q4"	2.021127765651287	6.096776741863952	2.356814946781727	-3.165630604997594	-4.412558176565162	0.5941360786367866	1.930880927014367	3.759874128934637	2.564006415224118	5.491535797635605	1.550154342942304	4.010907295997024	3.994890215485736	3.233926410164067	2.46682309383861	3.297431414067553	2.483599238558232	3.324293298404379	3.482357491950161	5.723243879349815	2.411359190769913	-0.1413076298316218	2.165495478722912	-1.349363093311866	4.5	3.22663	4.57	5.085831159120686	2.549940973058362	4.415932602185668	3.193717976840427
